sample_id,case,scenario,severity_tier,attack_magnitude,snr_estimate,sample_idx,split,y_true,nis,nis_threshold,a_nis,cusum_g,cusum_threshold,a_cusum,jitter_z,jitter_bar,a_jitter,s_comp,theta_seq,theta_threshold,a_seq,votes,d_k2,d_k1,S_cond
case118_fdia_042,case118,fdia,Tier 3 (Strong),0.012196,6.1,42,test,1,9181.64,418.8245,1,14988.6735,5.0,1,0.7829,0.8448,0,0.842241,8.404049,5.422647,1,2,1,1,7889.79
case118_fdia_043,case118,fdia,Tier 4 (Severe),0.03,15.0,43,test,1,16149.0126,418.8245,1,15300.3078,5.0,1,0.1005,0.7915,0,0.839577,8.40322,5.422647,1,2,1,1,7912.67
case118_fdia_044,case118,fdia,Tier 1 (Subtle),0.002155,1.08,44,test,1,4964.1913,418.8245,1,15388.2254,5.0,1,0.9623,0.8191,0,0.840954,8.403853,5.422647,1,2,1,1,8093.59
case118_fdia_045,case118,fdia,Tier 2 (Moderate),0.006502,3.25,45,test,1,2901.3137,418.8245,1,15434.8818,5.0,1,0.7455,0.8262,0,0.841309,8.404777,5.422647,1,2,1,1,7889.15
case118_fdia_046,case118,fdia,Tier 3 (Strong),0.012854,6.43,46,test,1,6988.0938,418.8245,1,15563.2812,5.0,1,0.2535,0.761,0,0.838051,8.40235,5.422647,1,2,1,1,7856.43
case118_fdia_047,case118,fdia,Tier 4 (Severe),0.03,15.0,47,test,1,15830.2404,418.8245,1,15868.5395,5.0,1,0.4568,0.7492,0,0.837459,8.399574,5.422647,1,2,1,1,7898.96
case118_fdia_048,case118,fdia,Tier 1 (Subtle),0.003346,1.67,48,test,1,4474.2112,418.8245,1,15946.6566,5.0,1,0.979,0.751,0,0.837552,8.397168,5.422647,1,2,1,1,8080.18
case118_fdia_049,case118,fdia,Tier 2 (Moderate),0.006028,3.01,49,test,1,2893.2984,418.8245,1,15993.1527,5.0,1,0.4528,0.7571,0,0.837854,8.395305,5.422647,1,2,1,1,7900.55
case118_fdia_050,case118,fdia,Tier 3 (Strong),0.013287,6.64,50,test,1,6619.2403,418.8245,1,16114.1743,5.0,1,1.4093,0.8086,0,0.840432,8.396206,5.422647,1,2,1,1,7857.61
case118_fdia_051,case118,fdia,Tier 4 (Severe),0.03,15.0,51,test,1,16078.3809,418.8245,1,16424.3959,5.0,1,1.9497,0.8773,0,0.843865,8.400451,5.422647,1,2,1,1,7908.82
case118_fdia_052,case118,fdia,Tier 1 (Subtle),0.003444,1.72,52,test,1,4575.0928,418.8245,1,16504.5308,5.0,1,0.8208,0.8959,0,0.844794,8.4052,5.422647,1,2,1,1,8090.78
case118_fdia_053,case118,fdia,Tier 2 (Moderate),0.008771,4.39,53,test,1,2225.9024,418.8245,1,16537.6778,5.0,1,0.018,0.8551,0,0.842754,8.407433,5.422647,1,2,1,1,7903.8
case118_fdia_054,case118,fdia,Tier 3 (Strong),0.013123,6.56,54,test,1,6224.8741,418.8245,1,16650.8114,5.0,1,1.2712,0.8638,0,0.84319,8.40988,5.422647,1,2,1,1,7886.85
case118_fdia_055,case118,fdia,Tier 4 (Severe),0.03,15.0,55,test,1,15547.5302,418.8245,1,16950.4149,5.0,1,1.9675,0.9386,0,0.846929,8.415822,5.422647,1,2,1,1,7918.13
case118_fdia_056,case118,fdia,Tier 1 (Subtle),0.002075,1.04,56,test,1,5459.3155,418.8245,1,17048.236,5.0,1,1.8554,1.0168,0,0.850842,8.425082,5.422647,1,2,1,1,8094.76
case118_fdia_057,case118,fdia,Tier 2 (Moderate),0.008734,4.37,57,test,1,2908.391,418.8245,1,17095.0339,5.0,1,0.9879,0.9887,0,0.849436,8.432009,5.422647,1,2,1,1,7891.36
case118_fdia_058,case118,fdia,Tier 3 (Strong),0.013583,6.79,58,test,1,7950.2912,418.8245,1,17242.6789,5.0,1,1.1011,1.0362,0,0.85181,8.440618,5.422647,1,2,1,1,7878.4
case118_fdia_059,case118,fdia,Tier 4 (Severe),0.03,15.0,59,test,1,15425.8917,418.8245,1,17539.8495,5.0,1,0.5313,1.0483,0,0.852413,8.448969,5.422647,1,2,1,1,7918.68
case118_load_shift_000,case118,load_shift,Tier 1 (Subtle),0.009714,2.43,0,test,1,12371.2755,418.8245,1,17775.9222,5.0,1,1.6648,1.0039,0,0.850197,8.454269,5.422647,1,2,1,1,8096.4
case118_load_shift_001,case118,load_shift,Tier 2 (Moderate),0.019062,4.77,1,test,1,5506.0458,418.8245,1,17874.678,5.0,1,0.1855,0.9248,0,0.84624,8.455082,5.422647,1,2,1,1,7775.47
case118_load_shift_002,case118,load_shift,Tier 3 (Strong),0.036777,9.19,2,test,1,7729.7352,418.8245,1,18017.9115,5.0,1,0.6432,0.9178,0,0.845891,8.455465,5.422647,1,2,1,1,7565.07
case118_load_shift_003,case118,load_shift,Tier 4 (Severe),0.05,12.5,3,test,1,6349.8608,418.8245,1,18133.5451,5.0,1,1.3085,0.9782,0,0.848911,8.458829,5.422647,1,2,1,1,7327.16
case118_load_shift_004,case118,load_shift,Tier 1 (Subtle),0.005332,1.33,4,test,1,14770.8523,418.8245,1,18417.6137,5.0,1,1.1384,0.987,0,0.849351,8.462297,5.422647,1,2,1,1,7109.54
case118_load_shift_005,case118,load_shift,Tier 2 (Moderate),0.024762,6.19,5,test,1,513.4415,418.8245,1,18416.5083,5.0,1,1.2587,1.0127,0,0.657112,8.273179,5.422647,1,2,1,1,7445.27
case118_load_shift_006,case118,load_shift,Tier 3 (Strong),0.039886,9.97,6,test,1,3589.3753,418.8245,1,18476.9271,5.0,1,1.8102,1.0905,0,0.854526,8.300387,5.422647,1,2,1,1,7391.02
case118_load_shift_007,case118,load_shift,Tier 4 (Severe),0.05,12.5,7,test,1,3264.1956,418.8245,1,18530.8418,5.0,1,1.4699,1.1412,0,0.857058,8.327406,5.422647,1,2,1,1,7226.53
case118_load_shift_008,case118,load_shift,Tier 1 (Subtle),0.007879,1.97,8,test,1,14329.4962,418.8245,1,18806.0825,5.0,1,2.0132,1.1929,0,0.859644,8.354309,5.422647,1,2,1,1,7078.48
case118_load_shift_009,case118,load_shift,Tier 2 (Moderate),0.022945,5.74,9,test,1,170.0503,418.8245,0,18798.1086,5.0,1,0.2512,1.1828,0,0.460644,7.979523,5.422647,1,1,0,1,7408.98
case118_load_shift_010,case118,load_shift,Tier 3 (Strong),0.033559,8.39,10,test,1,1545.5169,418.8245,1,18817.6466,5.0,1,1.5234,1.1885,0,0.859425,8.040995,5.422647,1,2,1,1,7394.4
case118_load_shift_011,case118,load_shift,Tier 4 (Severe),0.05,12.5,11,test,1,4999.7841,418.8245,1,18906.2762,5.0,1,0.8182,1.1319,0,0.856596,8.093492,5.422647,1,2,1,1,7283.43
case118_load_shift_012,case118,load_shift,Tier 1 (Subtle),0.005232,1.31,12,test,1,15629.4899,418.8245,1,19207.5191,5.0,1,0.3753,1.1096,0,0.855482,8.139625,5.422647,1,2,1,1,7089.97
case118_load_shift_013,case118,load_shift,Tier 2 (Moderate),0.020262,5.07,13,test,1,169.6583,418.8245,0,19199.5374,5.0,1,1.783,1.1979,0,0.461165,7.786827,5.422647,1,1,0,1,7439.52
case118_load_shift_014,case118,load_shift,Tier 3 (Strong),0.035632,8.91,14,test,1,2887.4406,418.8245,1,19245.9163,5.0,1,0.4279,1.1557,0,0.857786,7.865931,5.422647,1,2,1,1,7428.01
case118_load_shift_015,case118,load_shift,Tier 4 (Severe),0.05,12.5,15,test,1,4854.6473,418.8245,1,19331.6429,5.0,1,1.218,1.1182,0,0.855912,7.93525,5.422647,1,2,1,1,7282.72
case118_load_shift_016,case118,load_shift,Tier 1 (Subtle),0.005239,1.31,16,test,1,15460.5971,418.8245,1,19629.5077,5.0,1,0.7431,1.0626,0,0.853132,7.994857,5.422647,1,2,1,1,7087.82
case118_load_shift_017,case118,load_shift,Tier 2 (Moderate),0.015722,3.93,17,test,1,291.7021,418.8245,0,19623.9671,5.0,1,0.6045,1.0435,0,0.526293,7.721664,5.422647,1,1,0,1,7432.88
case118_load_shift_018,case118,load_shift,Tier 3 (Strong),0.037046,9.26,18,test,1,4557.6599,418.8245,1,19703.7534,5.0,1,0.9077,1.0338,0,0.85169,7.801187,5.422647,1,2,1,1,7464.08
case118_load_shift_019,case118,load_shift,Tier 4 (Severe),0.05,12.5,19,test,1,4799.4872,418.8245,1,19788.3766,5.0,1,1.1417,1.0643,0,0.853216,7.874284,5.422647,1,2,1,1,7276.76
case118_load_shift_020,case118,load_shift,Tier 1 (Subtle),0.005262,1.32,20,test,1,15579.4018,418.8245,1,20088.6177,5.0,1,1.9161,1.0769,0,0.853844,7.940699,5.422647,1,2,1,1,7090.1
case118_load_shift_021,case118,load_shift,Tier 2 (Moderate),0.019769,4.94,21,test,1,152.7131,418.8245,0,20080.2971,5.0,1,0.6615,1.1007,0,0.44619,7.592819,5.422647,1,1,0,1,7434.0
case118_load_shift_022,case118,load_shift,Tier 3 (Strong),0.039779,9.94,22,test,1,4677.0294,418.8245,1,20162.471,5.0,1,0.9615,1.1166,0,0.85583,7.689368,5.422647,1,2,1,1,7431.48
case118_load_shift_023,case118,load_shift,Tier 4 (Severe),0.05,12.5,23,test,1,3967.2024,418.8245,1,20230.4471,5.0,1,2.0352,1.1529,0,0.857647,7.778078,5.422647,1,2,1,1,7249.41
case118_load_shift_024,case118,load_shift,Tier 1 (Subtle),0.009171,2.29,24,test,1,12965.4327,418.8245,1,20478.404,5.0,1,0.6725,1.1296,0,0.856482,7.856752,5.422647,1,2,1,1,7079.58
case118_load_shift_025,case118,load_shift,Tier 2 (Moderate),0.021569,5.39,25,test,1,174.4431,418.8245,0,20470.518,5.0,1,0.7449,1.1039,0,0.459324,7.530401,5.422647,1,1,0,1,7389.77
case118_load_shift_026,case118,load_shift,Tier 3 (Strong),0.037585,9.4,26,test,1,3040.1909,418.8245,1,20519.9522,5.0,1,1.0902,1.068,0,0.853398,7.630758,5.422647,1,2,1,1,7402.63
case118_load_shift_027,case118,load_shift,Tier 4 (Severe),0.05,12.5,27,test,1,3953.3134,418.8245,1,20587.6505,5.0,1,2.7224,1.1306,0,0.856529,7.724211,5.422647,1,2,1,1,7254.01
case118_load_shift_028,case118,load_shift,Tier 1 (Subtle),0.006817,1.7,28,test,1,14888.829,418.8245,1,20874.0788,5.0,1,0.1492,1.0374,0,0.851869,7.803659,5.422647,1,2,1,1,7079.23
case118_load_shift_029,case118,load_shift,Tier 2 (Moderate),0.024888,6.22,29,test,1,313.0226,418.8245,0,20868.9647,5.0,1,2.6698,1.1583,0,0.544761,7.568055,5.422647,1,1,0,1,7414.64
case118_load_shift_030,case118,load_shift,Tier 3 (Strong),0.030801,7.7,30,test,1,823.8572,418.8245,1,20874.0682,5.0,1,0.6093,1.1126,0,0.847398,7.658647,5.422647,1,2,1,1,7381.28
case118_load_shift_031,case118,load_shift,Tier 4 (Severe),0.05,12.5,31,test,1,5688.3086,418.8245,1,20976.4695,5.0,1,0.3367,1.0885,0,0.854427,7.747209,5.422647,1,2,1,1,7309.61
case118_load_shift_032,case118,load_shift,Tier 1 (Subtle),0.009145,2.29,32,test,1,11799.667,418.8245,1,21201.109,5.0,1,0.9671,1.1181,0,0.855906,7.828394,5.422647,1,2,1,1,7104.32
case118_load_shift_033,case118,load_shift,Tier 2 (Moderate),0.017,4.25,33,test,1,444.6757,418.8245,1,21198.6282,5.0,1,0.3153,1.0447,0,0.617668,7.663223,5.422647,1,2,1,1,7400.59
case118_load_shift_034,case118,load_shift,Tier 3 (Strong),0.037296,9.32,34,test,1,3951.7305,418.8245,1,21266.2948,5.0,1,1.797,1.1132,0,0.85566,7.75256,5.422647,1,2,1,1,7448.43
case118_load_shift_035,case118,load_shift,Tier 4 (Severe),0.05,12.5,35,test,1,4588.7364,418.8245,1,21346.7027,5.0,1,1.9092,1.1477,0,0.857387,7.834691,5.422647,1,2,1,1,7275.39
case118_load_shift_036,case118,load_shift,Tier 1 (Subtle),0.005536,1.38,36,test,1,15416.7834,418.8245,1,21643.6911,5.0,1,0.236,1.1224,0,0.85612,7.907342,5.422647,1,2,1,1,7097.64
case118_load_shift_037,case118,load_shift,Tier 2 (Moderate),0.02395,5.99,37,test,1,337.8493,418.8245,0,21639.0735,5.0,1,2.2606,1.2052,0,0.561925,7.678533,5.422647,1,1,0,1,7436.03
case118_load_shift_038,case118,load_shift,Tier 3 (Strong),0.036741,9.19,38,test,1,2514.3076,418.8245,1,21677.9891,5.0,1,0.2352,1.1716,0,0.858578,7.769258,5.422647,1,2,1,1,7394.55
case118_load_shift_039,case118,load_shift,Tier 4 (Severe),0.05,12.5,39,test,1,4195.5995,418.8245,1,21750.5335,5.0,1,1.5054,1.1898,0,0.859488,7.85182,5.422647,1,2,1,1,7260.19
case118_load_shift_040,case118,load_shift,Tier 1 (Subtle),0.009485,2.37,40,test,1,12677.5046,418.8245,1,21992.7314,5.0,1,1.0883,1.1484,0,0.857418,7.924056,5.422647,1,2,1,1,7084.73
case118_load_shift_041,case118,load_shift,Tier 2 (Moderate),0.016614,4.15,41,test,1,546.4094,418.8245,1,21992.2854,5.0,1,1.5533,1.193,0,0.685804,7.817455,5.422647,1,2,1,1,7395.22
case118_load_shift_042,case118,load_shift,Tier 3 (Strong),0.03048,7.62,42,test,1,1778.118,418.8245,1,22016.4759,5.0,1,0.0667,1.1482,0,0.85741,7.893119,5.422647,1,2,1,1,7445.51
case118_load_shift_043,case118,load_shift,Tier 4 (Severe),0.05,12.5,43,test,1,6351.5804,418.8245,1,22132.1438,5.0,1,1.7809,1.1355,0,0.856775,7.960582,5.422647,1,2,1,1,7334.8
case118_load_shift_044,case118,load_shift,Tier 1 (Subtle),0.009517,2.38,44,test,1,11060.6275,418.8245,1,22342.0012,5.0,1,0.836,1.1437,0,0.857183,8.021707,5.422647,1,2,1,1,7120.96
case118_load_shift_045,case118,load_shift,Tier 2 (Moderate),0.020403,5.1,45,test,1,131.5245,418.8245,0,22333.2568,5.0,1,0.8104,1.1469,0,0.435855,7.655392,5.422647,1,1,0,1,7405.72
case118_load_shift_046,case118,load_shift,Tier 3 (Strong),0.037715,9.43,46,test,1,3344.307,418.8245,1,22388.7738,5.0,1,0.3504,1.11,0,0.855498,7.74535,5.422647,1,2,1,1,7417.49
case118_load_shift_047,case118,load_shift,Tier 4 (Severe),0.05,12.5,47,test,1,4033.1768,418.8245,1,22458.0695,5.0,1,0.7044,1.0091,0,0.850453,7.821268,5.422647,1,2,1,1,7256.45
case118_load_shift_048,case118,load_shift,Tier 1 (Subtle),0.008649,2.16,48,test,1,13343.0057,418.8245,1,22713.5786,5.0,1,0.8478,1.044,0,0.852199,7.89134,5.422647,1,2,1,1,7086.4
case118_load_shift_049,case118,load_shift,Tier 2 (Moderate),0.020307,5.08,49,test,1,153.4225,418.8245,0,22705.2722,5.0,1,1.5401,0.9875,0,0.440954,7.543161,5.422647,1,1,0,1,7403.05
case118_load_shift_050,case118,load_shift,Tier 3 (Strong),0.036623,9.16,50,test,1,2878.1908,418.8245,1,22751.4661,5.0,1,0.713,0.9927,0,0.849634,7.638479,5.422647,1,2,1,1,7412.1
case118_load_shift_051,case118,load_shift,Tier 4 (Severe),0.05,12.5,51,test,1,4563.3379,418.8245,1,22831.3659,5.0,1,0.6885,1.0103,0,0.850514,7.725145,5.422647,1,2,1,1,7266.23
case118_load_shift_052,case118,load_shift,Tier 1 (Subtle),0.008176,2.04,52,test,1,13478.7806,418.8245,1,23089.5908,5.0,1,0.7104,0.9974,0,0.849872,7.802503,5.422647,1,2,1,1,7088.1
case118_load_shift_053,case118,load_shift,Tier 2 (Moderate),0.023628,5.91,53,test,1,181.4602,418.8245,0,23081.8451,5.0,1,0.0044,0.9819,0,0.45741,7.479663,5.422647,1,1,0,1,7400.52
case118_load_shift_054,case118,load_shift,Tier 3 (Strong),0.038149,9.54,54,test,1,2827.8515,418.8245,1,23127.0321,5.0,1,1.0718,0.9456,0,0.847282,7.578979,5.422647,1,2,1,1,7389.32
case118_load_shift_055,case118,load_shift,Tier 4 (Severe),0.05,12.5,55,test,1,3741.1574,418.8245,1,23190.4869,5.0,1,1.1563,0.908,0,0.8454,7.666481,5.422647,1,2,1,1,7240.06
case118_load_shift_056,case118,load_shift,Tier 1 (Subtle),0.009393,2.35,56,test,1,13144.78,418.8245,1,23442.0311,5.0,1,0.5708,0.9247,0,0.846237,7.74607,5.422647,1,2,1,1,7077.68
case118_load_shift_057,case118,load_shift,Tier 2 (Moderate),0.022704,5.68,57,test,1,123.6573,418.8245,0,23433.1293,5.0,1,0.2796,0.8257,0,0.415097,7.38656,5.422647,1,1,0,1,7393.69
case118_load_shift_058,case118,load_shift,Tier 3 (Strong),0.036865,9.22,58,test,1,2529.5812,418.8245,1,23472.3504,5.0,1,0.8546,0.8567,0,0.842833,7.490737,5.422647,1,2,1,1,7388.0
case118_load_shift_059,case118,load_shift,Tier 4 (Severe),0.05,12.5,59,test,1,3981.876,418.8245,1,23540.62,5.0,1,1.554,0.8591,0,0.842955,7.584618,5.422647,1,2,1,1,7257.31
case118_stealth_drift_000,case118,stealth_drift,Tier 1 (Subtle),0.004657,2.33,0,test,1,25937.9072,418.8245,1,24048.0499,5.0,1,0.3586,0.8226,0,0.841131,7.667287,5.422647,1,2,1,1,7088.76
case118_stealth_drift_001,case118,stealth_drift,Tier 2 (Moderate),0.008767,4.38,1,test,1,5628.2249,418.8245,1,24149.2494,5.0,1,8.2631,1.1581,0,0.857905,7.758464,5.422647,1,2,1,1,7529.86
case118_stealth_drift_002,case118,stealth_drift,Tier 3 (Strong),0.023622,11.81,2,test,1,6323.2571,418.8245,1,24264.3508,5.0,1,1.1348,1.2115,0,0.860575,7.843193,5.422647,1,2,1,1,7739.23
case118_stealth_drift_003,case118,stealth_drift,Tier 4 (Severe),0.033901,16.95,3,test,1,4212.5341,418.8245,1,24337.234,5.0,1,0.6688,1.1559,0,0.857795,7.916668,5.422647,1,2,1,1,7963.39
case118_stealth_drift_004,case118,stealth_drift,Tier 1 (Subtle),0.002862,1.43,4,test,1,6577.2045,418.8245,1,24457.4148,5.0,1,1.6436,1.1963,0,0.859814,7.984816,5.422647,1,2,1,1,8150.31
case118_stealth_drift_005,case118,stealth_drift,Tier 2 (Moderate),0.008685,4.34,5,test,1,235.7145,418.8245,0,24450.7544,5.0,1,0.3256,1.172,0,0.499302,7.685636,5.422647,1,1,0,1,7920.58
case118_stealth_drift_006,case118,stealth_drift,Tier 3 (Strong),0.023129,11.56,6,test,1,2216.9613,418.8245,1,24483.7225,5.0,1,5.4492,1.427,0,0.871349,7.788422,5.422647,1,2,1,1,7888.66
case118_stealth_drift_007,case118,stealth_drift,Tier 4 (Severe),0.02806,14.03,7,test,1,1210.644,418.8245,1,24496.5624,5.0,1,4.0063,1.5921,0,0.879604,7.889183,5.422647,1,2,1,1,8021.12
case118_stealth_drift_008,case118,stealth_drift,Tier 1 (Subtle),0.003478,1.74,8,test,1,5014.9915,418.8245,1,24585.4961,5.0,1,0.1069,1.555,0,0.877751,7.978016,5.422647,1,2,1,1,8110.56
case118_stealth_drift_009,case118,stealth_drift,Tier 2 (Moderate),0.008504,4.25,9,test,1,201.8447,418.8245,0,24578.1583,5.0,1,0.0601,1.481,0,0.494534,7.674749,5.422647,1,1,0,1,7910.4
case118_stealth_drift_010,case118,stealth_drift,Tier 3 (Strong),0.020682,10.34,10,test,1,1525.3162,418.8245,1,24597.2922,5.0,1,1.051,1.4979,0,0.874896,7.78217,5.422647,1,2,1,1,7886.97
case118_stealth_drift_011,case118,stealth_drift,Tier 4 (Severe),0.032459,16.23,11,test,1,2972.793,418.8245,1,24645.3783,5.0,1,0.9671,1.5118,0,0.875592,7.879545,5.422647,1,2,1,1,7991.93
case118_stealth_drift_012,case118,stealth_drift,Tier 1 (Subtle),0.004512,2.26,12,test,1,5574.1044,418.8245,1,24745.4953,5.0,1,0.9061,1.5216,0,0.876082,7.967673,5.422647,1,2,1,1,8143.37
case118_stealth_drift_013,case118,stealth_drift,Tier 2 (Moderate),0.012362,6.18,13,test,1,165.0758,418.8245,0,24737.422,5.0,1,1.2363,1.5832,0,0.477697,7.648602,5.422647,1,1,0,1,7927.39
case118_stealth_drift_014,case118,stealth_drift,Tier 3 (Strong),0.016783,8.39,14,test,1,360.0188,418.8245,0,24733.2479,5.0,1,1.1274,1.586,0,0.594199,7.477941,5.422647,1,1,0,1,7926.88
case118_stealth_drift_015,case118,stealth_drift,Tier 4 (Severe),0.0285,14.25,15,test,1,2186.7336,418.8245,1,24765.6113,5.0,1,5.5881,1.8076,0,0.89038,7.620527,5.422647,1,2,1,1,7966.47
case118_stealth_drift_016,case118,stealth_drift,Tier 1 (Subtle),0.002663,1.33,16,test,1,4926.3259,418.8245,1,24852.7716,5.0,1,1.8371,1.8709,0,0.893546,7.75202,5.422647,1,2,1,1,8098.76
case118_stealth_drift_017,case118,stealth_drift,Tier 2 (Moderate),0.010818,5.41,17,test,1,160.4646,418.8245,0,24844.606,5.0,1,0.6312,1.8885,0,0.490207,7.467025,5.422647,1,1,0,1,7898.25
case118_stealth_drift_018,case118,stealth_drift,Tier 3 (Strong),0.016883,8.44,18,test,1,583.9025,418.8245,1,24844.91,5.0,1,1.3129,1.9114,0,0.744107,7.46443,5.422647,1,2,1,1,7901.99
case118_stealth_drift_019,case118,stealth_drift,Tier 4 (Severe),0.033234,16.62,19,test,1,4185.1553,418.8245,1,24917.2455,5.0,1,0.479,1.8577,0,0.892883,7.61087,5.422647,1,2,1,1,7961.49
case118_stealth_drift_020,case118,stealth_drift,Tier 1 (Subtle),0.003897,1.95,20,test,1,5675.6481,418.8245,1,25019.3936,5.0,1,0.8104,1.8803,0,0.894013,7.743795,5.422647,1,2,1,1,8141.13
case118_stealth_drift_021,case118,stealth_drift,Tier 2 (Moderate),0.010238,5.12,21,test,1,197.6235,418.8245,0,25011.9713,5.0,1,1.4852,1.5414,0,0.495031,7.464447,5.422647,1,1,0,1,7927.76
case118_stealth_drift_022,case118,stealth_drift,Tier 3 (Strong),0.021424,10.71,22,test,1,1362.893,418.8245,1,25027.8565,5.0,1,0.5476,1.512,0,0.8756,7.593601,5.422647,1,2,1,1,7905.38
case118_stealth_drift_023,case118,stealth_drift,Tier 4 (Severe),0.032323,16.16,23,test,1,2584.3224,418.8245,1,25068.1724,5.0,1,0.899,1.5235,0,0.876175,7.710416,5.422647,1,2,1,1,8010.75
case118_stealth_drift_024,case118,stealth_drift,Tier 1 (Subtle),0.002909,1.45,24,test,1,6376.5647,418.8245,1,25184.3401,5.0,1,0.0488,1.4438,0,0.872188,7.811563,5.422647,1,2,1,1,8152.24
case118_stealth_drift_025,case118,stealth_drift,Tier 2 (Moderate),0.012255,6.13,25,test,1,124.3997,418.8245,0,25175.4532,5.0,1,0.0353,1.4292,0,0.445717,7.476124,5.422647,1,1,0,1,7921.87
case118_stealth_drift_026,case118,stealth_drift,Tier 3 (Strong),0.018865,9.43,26,test,1,627.0806,418.8245,1,25176.6208,5.0,1,0.2069,1.1671,0,0.732666,7.461178,5.422647,1,2,1,1,7926.0
case118_stealth_drift_027,case118,stealth_drift,Tier 4 (Severe),0.025303,12.65,27,test,1,1051.3683,418.8245,1,25186.2749,5.0,1,6.5184,1.2927,0,0.864637,7.579697,5.422647,1,2,1,1,7987.02
case118_stealth_drift_028,case118,stealth_drift,Tier 1 (Subtle),0.002653,1.33,28,test,1,4342.6524,418.8245,1,25261.7607,5.0,1,4.3531,1.505,0,0.875252,7.69698,5.422647,1,2,1,1,8075.35
case118_stealth_drift_029,case118,stealth_drift,Tier 2 (Moderate),0.011366,5.68,29,test,1,172.5914,418.8245,0,25253.8377,5.0,1,2.3835,1.6212,0,0.484082,7.411364,5.422647,1,1,0,1,7888.42
case118_stealth_drift_030,case118,stealth_drift,Tier 3 (Strong),0.017482,8.74,30,test,1,599.7132,418.8245,1,25254.4579,5.0,1,10.2995,2.0836,1,0.762156,7.432384,5.422647,1,3,1,1,7906.26
case118_stealth_drift_031,case118,stealth_drift,Tier 4 (Severe),0.025499,12.75,31,test,1,1431.1119,418.8245,1,25271.7075,5.0,1,0.9989,2.0852,0,0.904262,7.593407,5.422647,1,2,1,1,7967.83
case118_stealth_drift_032,case118,stealth_drift,Tier 1 (Subtle),0.003466,1.73,32,test,1,3918.7999,418.8245,1,25338.7155,5.0,1,0.7093,2.0754,0,0.90377,7.737836,5.422647,1,2,1,1,8065.22
case118_stealth_drift_033,case118,stealth_drift,Tier 2 (Moderate),0.013253,6.63,33,test,1,223.8344,418.8245,0,25331.8174,5.0,1,2.1243,2.1198,0,0.539598,7.503651,5.422647,1,1,0,1,7895.77
case118_stealth_drift_034,case118,stealth_drift,Tier 3 (Strong),0.021472,10.74,34,test,1,1104.8916,418.8245,1,25342.5421,5.0,1,0.7267,2.0998,0,0.904988,7.658273,5.422647,1,2,1,1,7924.2
case118_stealth_drift_035,case118,stealth_drift,Tier 4 (Severe),0.029779,14.89,35,test,1,1653.3246,418.8245,1,25364.2365,5.0,1,1.5796,1.8993,0,0.894966,7.787412,5.422647,1,2,1,1,8007.89
case118_stealth_drift_036,case118,stealth_drift,Tier 1 (Subtle),0.002131,1.07,36,test,1,5950.6376,418.8245,1,25471.8848,5.0,1,0.8347,1.8492,0,0.89246,7.901131,5.422647,1,2,1,1,8126.86
case118_stealth_drift_037,case118,stealth_drift,Tier 2 (Moderate),0.010993,5.5,37,test,1,115.5234,418.8245,0,25462.8203,5.0,1,5.7464,2.105,1,0.474205,7.585223,5.422647,1,2,1,1,7906.14
case118_stealth_drift_038,case118,stealth_drift,Tier 3 (Strong),0.017765,8.88,38,test,1,647.2269,418.8245,1,25464.3909,5.0,1,0.6649,2.0726,0,0.789963,7.616664,5.422647,1,2,1,1,7913.82
case118_stealth_drift_039,case118,stealth_drift,Tier 4 (Severe),0.03478,17.39,39,test,1,4535.7393,418.8245,1,25543.7388,5.0,1,0.7882,2.088,0,0.904401,7.759398,5.422647,1,2,1,1,7968.4
case118_stealth_drift_040,case118,stealth_drift,Tier 1 (Subtle),0.003893,1.95,40,test,1,6322.8196,418.8245,1,25658.8314,5.0,1,1.639,2.1294,0,0.906472,7.889931,5.422647,1,2,1,1,8158.79
case118_stealth_drift_041,case118,stealth_drift,Tier 2 (Moderate),0.011897,5.95,41,test,1,168.5836,418.8245,0,25650.8283,5.0,1,3.7305,2.2417,1,0.512715,7.613653,5.422647,1,2,1,1,7933.74
case118_stealth_drift_042,case118,stealth_drift,Tier 3 (Strong),0.023569,11.78,42,test,1,1498.0049,418.8245,1,25669.4159,5.0,1,1.4101,2.2848,0,0.914242,7.766529,5.422647,1,2,1,1,7920.83
case118_stealth_drift_043,case118,stealth_drift,Tier 4 (Severe),0.032886,16.44,43,test,1,2266.4758,418.8245,1,25703.3744,5.0,1,0.1115,2.2455,0,0.912273,7.90215,5.422647,1,2,1,1,8029.23
case118_stealth_drift_044,case118,stealth_drift,Tier 1 (Subtle),0.004688,2.34,44,test,1,6141.5199,418.8245,1,25814.8407,5.0,1,0.6688,2.2765,0,0.913823,8.025758,5.422647,1,2,1,1,8161.21
case118_stealth_drift_045,case118,stealth_drift,Tier 2 (Moderate),0.009632,4.82,45,test,1,268.7699,418.8245,0,25808.8415,5.0,1,0.093,2.2794,0,0.574399,7.797581,5.422647,1,1,0,1,7932.32
case118_stealth_drift_046,case118,stealth_drift,Tier 3 (Strong),0.021534,10.77,46,test,1,1344.1378,418.8245,1,25824.3515,5.0,1,4.9314,2.5156,1,0.925779,7.943602,5.422647,1,3,1,1,7905.5
case118_stealth_drift_047,case118,stealth_drift,Tier 4 (Severe),0.027968,13.98,47,test,1,1327.7538,418.8245,1,25839.5339,5.0,1,0.3527,2.2073,0,0.910365,8.059607,5.422647,1,2,1,1,8011.51
